,Unnamed: 0,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,building_age,prop_type_1,prop_type_2,prop_type_3,prop_type_4,prop_type_5,prop_type_6,prop_type_7,PrimaryPropertyType_0,PrimaryPropertyType_1,PrimaryPropertyType_2,PrimaryPropertyType_3,PrimaryPropertyType_4,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,LargestPropertyUseType_0,LargestPropertyUseType_1,LargestPropertyUseType_2,LargestPropertyUseType_3,LargestPropertyUseType_4,LargestPropertyUseType_5,SecondLargestPropertyUseType_0,SecondLargestPropertyUseType_1,SecondLargestPropertyUseType_2,SecondLargestPropertyUseType_3,SecondLargestPropertyUseType_4,SecondLargestPropertyUseType_5,ThirdLargestPropertyUseType_0,ThirdLargestPropertyUseType_1,ThirdLargestPropertyUseType_2,ThirdLargestPropertyUseType_3,ThirdLargestPropertyUseType_4,ThirdLargestPropertyUseType_5,electricity_binary,natural_gas_binary,steam_binary,ENERGYSTARScore,TotalGHGEmissions,SiteEnergyUse(kBtu)
86,86,1,4,67920,0,67920,24600.0,12917.0,4150.0,13,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,75.0,23.8,2772124.75
87,87,1,1,76086,0,76086,77810.0,0.0,0.0,43,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,75.0,101.41,3267564.0
88,88,1,4,56500,0,56500,33000.0,7000.0,0.0,102,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,98.0,44.22,1380293.625
89,89,1,4,203504,0,203504,159372.0,44132.0,0.0,8,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,72.0,26.39,3785282.5
90,90,1,4,77662,18504,59158,62108.0,17570.0,0.0,35,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,57.0,68.19,5007401.0
91,91,1,10,63409,7757,55652,45260.0,6187.0,0.0,90,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,90.0,170.51,3444270.0
92,92,1,17,204790,30000,174790,142034.0,17070.0,14666.0,86,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,91.0,100.26,7739699.0
93,93,1,5,73399,0,73399,51557.0,9976.0,0.0,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,61.0,26.19,3757006.0
94,94,1,12,206000,0,206000,161000.0,51250.0,0.0,48,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,91.0,222.19,8580279.0
95,95,1,7,89550,0,89550,64712.0,10058.0,7030.0,116,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,85.0,51.67,3903259.75
96,96,1,6,89355,0,89355,82355.0,7000.0,0.0,116,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,66.0,31.97,4178233.5
97,97,1,6,91091,1392,89699,89699.0,1392.0,0.0,66,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,75.0,46.56,1835804.875
98,98,1,8,157941,62993,94948,84838.0,15401.0,0.0,48,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,81.0,26.1,3743228.5
99,99,1,8,201480,0,201480,161762.0,29094.0,10624.0,109,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,91.0,175.95,8921778.0
100,100,1,7,114395,8296,106099,96582.0,0.0,0.0,107,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,99.0,70.17,2746560.75
101,101,1,2,89200,0,89200,89200.0,0.0,0.0,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,83.0,89.47,6461937.0
102,102,0,5,99005,0,99005,79555.0,0.0,0.0,55,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,70.0,119.03,4728488.5
103,103,1,6,135051,44248,90803,95943.0,42500.0,0.0,14,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,88.0,30.86,4426136.0
104,104,1,5,220649,82720,137929,145754.0,90000.0,0.0,14,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,93.0,49.12,7046345.5
105,105,1,5,93660,0,93660,93660.0,0.0,0.0,52,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75.0,6.09,873221.875
106,106,1,4,109347,38700,70647,42389.0,38700.0,28258.0,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,75.0,91.13,8218155.5
107,107,1,3,192630,48512,144118,146157.0,48199.0,0.0,69,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,94.0,46.03,5357833.0
108,108,1,5,50176,0,50176,50328.0,8329.0,4253.0,116,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,77.0,24.91,2933288.75
109,109,1,1,128800,0,128800,119200.0,9600.0,0.0,39,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,97.0,78.92,1809101.5
110,110,0,1,88400,0,88400,33450.0,29620.0,27715.0,46,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,42.0,116.03,4383100.5
111,111,1,1,52311,0,52311,51116.0,0.0,0.0,56,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,96.0,48.65,930611.875
112,112,1,5,141131,69710,71421,74831.0,71643.0,0.0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,75.0,21.51,3085814.0
113,113,1,5,176532,70067,106465,103494.0,70067.0,0.0,15,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,60.0,40.46,5803409.0
114,114,1,1,52500,0,52500,49395.0,5853.0,0.0,43,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,2.0,70.47,3989399.0
115,115,1,2,57300,0,57300,29001.0,28299.0,0.0,57,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,55.0,156.67,4560492.0
116,116,1,10,135918,0,135918,144570.0,0.0,0.0,58,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,91.0,193.72,6423556.5
117,117,1,4,79957,0,79957,35694.0,29723.0,0.0,102,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,25.0,36.61,5252131.0
118,118,0,10,132326,0,132326,92006.0,12610.0,9835.0,90,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,72.0,65.2,6029020.0
119,119,1,6,109830,13200,96630,83485.0,13200.0,5000.0,32,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,45.0,51.14,7335905.5
120,120,1,8,60660,0,60660,41958.0,4800.0,0.0,96,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,75.0,18.03,2586116.0
121,121,1,14,137350,0,137350,124508.0,0.0,0.0,87,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,89.0,202.99,6366084.5
122,122,1,15,151039,0,151039,125473.0,0.0,0.0,87,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,84.0,238.09,5446624.0
123,123,1,4,63540,0,63540,56747.0,0.0,0.0,110,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,72.0,74.83,3518459.5
124,124,1,10,130893,0,130893,87925.0,27177.0,6644.0,89,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,80.0,48.54,6962073.0
125,125,1,5,79920,0,79920,39960.0,26640.0,13320.0,106,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,75.0,20.98,3009463.75
126,126,0,4,267335,166960,100375,166960.0,69947.0,27400.0,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,75.0,147.75,7273155.5
127,127,1,12,115857,15140,100717,104788.0,11844.0,528.0,30,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,89.0,33.17,4757299.5
128,128,1,4,87500,17500,70000,70090.0,1672.0,0.0,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,72.0,31.72,4549892.0
129,129,1,11,102846,0,102846,93879.0,7500.0,0.0,93,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,96.0,281.55,5327249.5
130,130,1,4,52800,0,52800,38880.0,12960.0,0.0,91,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,83.0,44.48,2429021.0
131,131,1,9,46710,0,46710,46710.0,0.0,0.0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,75.0,130.69,4169431.5
132,132,1,1,123061,0,123061,123061.0,0.0,0.0,15,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,59.0,13.86,1987934.625
133,133,1,1,59090,0,59090,40272.0,18818.0,0.0,53,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,45.0,117.11,2756214.75
134,134,1,1,106000,0,106000,106001.0,0.0,0.0,53,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,93.0,5.32,763364.5
135,135,1,1,119661,0,119661,118733.0,0.0,0.0,56,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,97.0,5.44,775729.1875
136,136,1,7,139200,44728,94472,82098.0,0.0,0.0,15,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,81.0,30.27,4342597.0
137,137,1,6,95721,33921,61800,95721.0,31746.0,0.0,32,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,95.0,21.36,3063504.5
138,138,2,5,213283,115228,98055,105563.0,0.0,0.0,20,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,83.0,39.47,5661689.5
139,139,1,5,74880,0,74880,71751.0,0.0,0.0,42,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,56.0,35.8,5134607.5
140,140,1,6,88774,0,88774,85339.0,0.0,0.0,37,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,53.0,42.03,6029121.5
141,141,1,5,122250,0,122250,91281.0,30177.0,5931.0,33,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,93.0,38.59,5535626.0
142,142,1,4,53730,0,53730,53730.0,0.0,0.0,37,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,20.0,33.06,4742869.0
143,143,1,3,55593,0,55593,55593.0,0.0,0.0,56,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,55.0,93.23,4224872.5
144,144,1,4,134056,60960,73096,72066.0,59137.0,0.0,34,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,54.0,32.73,4695139.0
145,145,1,4,86995,28800,58195,58195.0,28800.0,0.0,31,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,81.0,20.86,2991674.75
146,146,1,5,184482,66234,118248,118016.0,66234.0,1595.0,7,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,95.0,40.47,5671256.0
147,147,1,6,139282,52582,86700,79384.0,52582.0,3027.0,12,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,96.0,22.57,3238216.0
148,148,1,5,271071,98700,172371,168132.0,96918.0,16862.0,7,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,96.0,61.93,7851334.5
149,149,1,5,127800,0,127800,127800.0,0.0,0.0,102,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,56.0,29.53,2767491.0
150,150,1,4,209816,73673,136143,113803.0,79091.0,15803.0,10,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,97.0,122.68,6917478.5
151,151,1,6,303103,109905,193198,178628.0,99368.0,6015.0,10,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,97.0,69.59,7519466.5
152,152,1,3,67380,0,67380,29732.0,17372.0,13639.0,62,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,66.0,74.1,2755829.0
153,153,1,5,88062,20826,67236,64752.0,21396.0,0.0,42,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,80.0,23.81,3415561.25
154,154,1,5,87178,20416,66762,66648.0,15167.0,0.0,44,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,69.0,25.32,3632613.75
155,155,1,5,87178,20416,66762,66747.0,28285.0,0.0,46,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,86.0,24.35,3493093.75
156,156,1,5,88000,21600,66400,69691.0,17487.0,0.0,45,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,75.0,24.29,3484915.5
157,157,1,4,191276,95281,95995,95995.0,0.0,0.0,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,21.0,77.99,8422861.0
158,158,1,4,98475,0,98475,98475.0,0.0,0.0,19,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,83.0,22.44,1090496.625
159,159,1,1,63225,0,63225,63225.0,0.0,0.0,8,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,100.0,45.47,6522551.5
160,160,0,1,113780,0,113780,91532.0,22248.0,0.0,61,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,75.0,121.98,3574542.25
161,161,1,1,243044,0,243044,325424.0,0.0,0.0,17,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,100.0,41.8,1396082.25
162,162,1,3,66462,12998,53464,72000.0,15000.0,0.0,64,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,75.0,47.94,6876439.5
163,163,1,1,131387,0,131387,107931.0,0.0,0.0,19,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,72.0,110.46,8773058.0
164,164,1,3,94400,0,94400,67155.0,0.0,0.0,17,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,38.0,10.24,784364.5
165,165,1,1,50083,0,50083,50065.0,0.0,0.0,19,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,78.0,158.92,8663691.0
166,166,1,3,124071,28645,95426,96504.0,0.0,0.0,28,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,73.0,34.9,4991360.5
167,167,1,4,90000,36528,53472,90000.0,0.0,0.0,16,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,84.0,27.17,3897738.0
168,168,1,3,96041,33709,62332,62232.0,33709.0,0.0,15,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,70.0,37.74,5413418.0
169,169,1,4,243334,103032,140302,138995.0,24549.0,0.0,17,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,89.0,85.01,8651835.0
170,170,1,5,390295,121375,268920,243018.0,108408.0,0.0,34,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,95.0,53.57,7683885.0
171,171,1,2,90000,0,90000,70000.0,20000.0,0.0,49,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,87.0,17.17,1429146.375
172,172,1,1,50200,0,50200,50200.0,0.0,0.0,50,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,75.0,32.22,1047461.0
173,173,1,6,94033,6200,87833,53993.0,24744.0,4500.0,91,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,75.0,120.24,4758198.0
174,174,1,2,63240,0,63240,63240.0,0.0,0.0,75,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,100.0,8.15,227566.7031
175,175,1,4,130293,23400,106893,130293.0,8800.0,0.0,28,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,75.0,3.25,465533.3125
176,176,1,4,106041,0,106041,106041.0,0.0,0.0,19,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,94.0,25.58,1123943.0
177,177,1,3,94470,0,94470,94470.0,0.0,0.0,60,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,75.0,33.18,1000796.875
178,178,1,10,181694,38186,143508,150840.0,26946.0,2155.0,14,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,88.0,53.25,7637986.0
179,179,1,1,22780,0,22780,22780.0,0.0,0.0,50,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,33.0,2.8,402051.3125
180,180,1,1,124472,0,124472,124423.0,0.0,0.0,49,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,62.0,237.36,5464762.0
181,181,1,22,227556,98556,129000,227556.0,77887.79688,0.0,46,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,95.0,59.21,8493420.0
182,182,1,1,50065,0,50065,49918.0,0.0,0.0,49,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,72.0,42.65,1529510.25
183,183,1,1,57540,0,57540,57540.0,0.0,0.0,47,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,26.0,76.68,2582687.0
184,184,1,1,85400,0,85400,85400.0,0.0,0.0,50,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,49.0,10.72,1536998.25
185,185,1,1,55700,0,55700,55700.0,0.0,0.0,50,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,63.0,3.62,519806.0938
186,186,1,1,53250,0,53250,52759.0,0.0,0.0,52,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,96.0,46.93,1794187.25
187,187,1,6,78672,28427,50245,78672.0,0.0,0.0,29,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,98.0,28.63,2179719.75
188,188,1,3,64660,0,64660,64660.0,0.0,0.0,30,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,89.0,6.32,325513.0
189,189,1,2,75844,19928,55916,28442.0,28441.0,18961.0,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,75.0,38.48,3684188.5
190,190,1,1,52613,0,52613,59504.0,0.0,0.0,36,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,80.0,32.02,1061458.25
191,191,1,1,56608,0,56608,45340.0,11520.0,0.0,76,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,75.0,74.31,5094197.0
192,192,1,6,336700,124800,211900,217977.0,4569.0,0.0,11,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,95.0,54.92,9058916.0
193,193,1,2,62220,0,62220,60676.0,13780.0,1324.0,102,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,32.0,38.55,5444253.5
194,194,1,1,65430,0,65430,60732.0,8142.0,0.0,46,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,89.0,90.24,3181045.5
195,195,1,3,102290,42440,59850,83715.0,18575.0,0.0,10,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,26.0,49.17,6062770.5
196,196,1,2,323916,0,323916,263528.0,60388.0,0.0,25,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,92.0,262.45,8024064.5
